timestamp,plant_id,sector_id,equipment_type,panel_id,component_id,thermal_point_id,component_type,temperature_max_c,temperature_average_c,ambient_temperature_c,reference_temperature_c,delta_t_c,current_a,load_percent,emissivity,signal_quality,communication_state,operating_state,failure_mode,anomaly_active,maintenance_required,failure_within_24h,failure_within_7d,episode_id,hours_to_event
2026-09-02T07:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,31.461,30.201,25.086,36.987,-5.525,24.81,75.81,0.931,0.989,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-02T08:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,32.212,31.078,25.678,37.321,-5.109,24.446,76.152,0.936,0.961,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-02T08:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,32.352,31.381,25.999,37.123,-4.772,20.185,62.076,0.933,0.952,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-02T09:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,33.388,32.0,26.428,37.038,-3.65,26.058,83.15,0.932,0.961,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-02T09:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,34.087,33.356,26.97,37.192,-3.106,26.399,81.705,0.924,0.96,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-02T10:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,34.53,33.621,26.845,36.976,-2.445,23.842,73.719,0.923,0.952,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-02T10:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,34.965,33.948,26.945,36.969,-2.004,27.343,83.844,0.928,0.962,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-02T11:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,35.233,33.845,27.202,37.363,-2.13,27.949,85.998,0.937,0.936,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-02T11:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,35.71,34.732,27.381,37.074,-1.363,26.48,82.672,0.946,0.985,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-02T12:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,35.912,35.119,28.391,37.196,-1.284,27.198,84.444,0.932,0.942,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-02T12:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,36.473,35.079,27.806,37.367,-0.893,28.351,88.777,0.928,0.955,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-02T13:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,36.36,35.081,28.784,37.331,-0.97,26.039,81.843,0.922,0.929,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-02T13:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,37.107,36.043,28.565,37.291,-0.184,32.359,98.78,0.929,0.981,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-02T14:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,37.809,36.74,29.229,37.1,0.709,29.524,91.263,0.93,0.992,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-02T14:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,37.339,36.653,28.197,36.917,0.423,22.234,70.646,0.923,0.971,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-02T15:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,37.691,36.705,28.929,36.945,0.745,24.635,78.887,0.934,0.966,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-02T15:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,38.001,37.166,28.502,37.052,0.949,28.201,91.551,0.94,0.965,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-02T16:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,37.384,36.679,28.281,36.887,0.497,25.814,80.247,0.926,0.964,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-02T16:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,37.065,36.142,28.214,37.106,-0.042,25.183,77.838,0.921,0.97,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-02T17:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,36.997,36.118,27.573,37.219,-0.223,27.759,88.591,0.924,0.973,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-02T17:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,36.791,35.693,27.901,36.975,-0.184,25.667,79.712,0.922,0.95,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-02T18:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,36.615,35.842,27.03,37.057,-0.442,27.948,83.122,0.926,0.946,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-02T18:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,35.792,34.454,26.454,36.953,-1.16,25.361,78.736,0.938,0.958,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-02T19:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,35.645,34.476,26.094,36.906,-1.261,27.766,86.333,0.92,0.958,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-02T19:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,35.21,34.392,25.919,36.911,-1.702,25.696,81.148,0.938,0.938,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-02T20:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,35.088,34.231,25.806,36.988,-1.901,23.608,75.119,0.938,0.968,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-02T20:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,34.976,34.264,25.177,36.972,-1.996,26.642,82.937,0.929,0.976,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-02T21:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,34.606,33.775,25.286,37.034,-2.427,25.571,79.755,0.926,0.963,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-02T21:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,33.351,32.808,24.487,36.947,-3.595,22.266,68.932,0.932,0.968,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-02T22:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,30.875,29.984,23.713,37.021,-6.146,1.115,3.433,0.923,0.974,ONLINE,OFF,NONE,False,False,False,False,,
2026-09-02T22:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,28.99,28.439,23.807,36.899,-7.91,2.024,6.186,0.922,0.958,ONLINE,OFF,NONE,False,False,False,False,,
2026-09-02T23:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,27.585,26.24,23.009,36.701,-9.116,4.04,12.855,0.946,0.966,ONLINE,OFF,NONE,False,False,False,False,,
2026-09-02T23:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,26.269,25.351,23.291,36.932,-10.662,2.026,6.121,0.93,0.953,ONLINE,OFF,NONE,False,False,False,False,,
2026-09-03T00:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,25.722,24.608,23.04,36.851,-11.129,1.773,5.512,0.931,0.98,ONLINE,OFF,NONE,False,False,False,False,,
2026-09-03T00:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,24.873,24.133,22.885,36.901,-12.029,1.128,3.522,0.916,0.985,ONLINE,OFF,NONE,False,False,False,False,,
2026-09-03T01:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,24.595,23.941,22.773,36.763,-12.168,1.876,5.806,0.923,0.995,ONLINE,OFF,NONE,False,False,False,False,,
2026-09-03T01:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,23.906,23.138,22.498,37.062,-13.156,0.145,0.452,0.937,0.947,ONLINE,OFF,NONE,False,False,False,False,,
2026-09-03T02:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,23.478,22.144,22.264,36.871,-13.393,1.724,5.303,0.925,0.995,ONLINE,OFF,NONE,False,False,False,False,,
2026-09-03T02:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,23.31,22.341,22.631,36.7,-13.391,2.68,8.593,0.911,0.97,ONLINE,OFF,NONE,False,False,False,False,,
2026-09-03T03:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,23.469,22.412,23.105,36.7,-13.231,0.688,2.16,0.93,0.971,ONLINE,OFF,NONE,False,False,False,False,,
2026-09-03T03:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,23.635,23.036,22.941,36.924,-13.289,0.63,1.948,0.922,0.976,ONLINE,OFF,NONE,False,False,False,False,,
2026-09-03T04:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,23.166,22.598,23.011,36.86,-13.695,0.95,2.998,0.925,0.942,ONLINE,OFF,NONE,False,False,False,False,,
2026-09-03T04:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,23.449,22.657,22.712,36.788,-13.339,3.744,11.653,0.918,0.957,ONLINE,OFF,NONE,False,False,False,False,,
2026-09-03T05:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,23.703,22.907,22.931,36.925,-13.223,1.725,5.306,0.935,0.992,ONLINE,OFF,NONE,False,False,False,False,,
2026-09-03T05:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,23.627,22.8,23.645,36.755,-13.128,1.559,4.831,0.911,0.975,ONLINE,OFF,NONE,False,False,False,False,,
2026-09-03T06:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,26.298,25.716,24.26,36.514,-10.217,20.759,65.108,0.932,0.954,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T06:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,27.867,26.813,24.305,36.957,-9.09,20.44,64.783,0.922,0.973,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T07:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,29.611,28.244,25.156,36.988,-7.376,24.136,73.146,0.938,0.964,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T07:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,30.746,29.941,24.959,36.713,-5.967,20.84,65.655,0.935,0.964,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T08:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,31.861,30.515,25.786,37.101,-5.24,26.356,80.791,0.947,0.995,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T08:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,32.824,31.951,26.367,37.072,-4.248,25.708,81.735,0.926,0.941,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T09:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,33.416,32.844,26.436,37.313,-3.897,25.631,78.818,0.934,0.968,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T09:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,34.339,33.012,26.959,37.157,-2.819,25.721,81.312,0.92,0.98,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T10:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,33.774,33.072,26.828,36.948,-3.174,20.209,62.698,0.929,0.939,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T10:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,34.9,33.943,27.567,37.274,-2.373,28.395,86.193,0.922,0.969,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T11:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,35.179,33.913,27.649,36.719,-1.539,25.285,81.684,0.924,0.957,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T11:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,36.051,35.156,28.083,36.887,-0.836,28.961,89.024,0.928,0.976,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T12:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,36.585,36.006,28.327,37.066,-0.48,25.949,81.819,0.93,0.983,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T12:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,37.417,36.625,28.959,37.287,0.129,28.632,91.009,0.928,0.977,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T13:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,37.587,36.973,28.088,37.18,0.407,27.764,86.998,0.92,0.935,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T13:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,38.616,37.324,29.168,37.075,1.542,33.17,102.075,0.936,0.968,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T14:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,38.409,37.844,28.902,37.156,1.254,29.862,92.839,0.947,0.97,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T14:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,38.516,37.951,29.082,36.69,1.826,29.548,89.532,0.935,0.961,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T15:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,39.142,38.175,28.743,37.002,2.14,31.276,95.964,0.937,0.958,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T15:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,39.106,38.395,28.391,37.097,2.009,30.458,93.585,0.922,0.95,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T16:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,38.387,37.321,28.203,36.88,1.507,26.779,84.103,0.932,0.958,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T16:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,38.154,37.429,28.279,37.101,1.053,25.9,83.37,0.924,0.957,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T17:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,37.465,36.907,27.93,37.092,0.373,25.589,79.436,0.923,0.977,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T17:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,37.784,36.799,27.745,37.049,0.735,29.375,89.964,0.93,0.988,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-09-03T18:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-05,GPMS_DEMO,DEMO-PNL-015,DEMO-CMP-030,TP-030,THERMAL_RELAY,37.756,37.189,27.442,36.919,0.836,30.586,92.9,0.921,0.995,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-08-29T07:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-01,GPMS_DEMO,DEMO-PNL-016,DEMO-CMP-031,TP-031,THERMAL_RELAY,28.762,28.221,23.732,38.222,-9.46,22.917,73.253,0.937,0.972,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-08-29T07:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-01,GPMS_DEMO,DEMO-PNL-016,DEMO-CMP-031,TP-031,THERMAL_RELAY,29.796,28.629,24.894,37.87,-8.074,21.915,68.526,0.917,0.967,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-08-29T08:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-01,GPMS_DEMO,DEMO-PNL-016,DEMO-CMP-031,TP-031,THERMAL_RELAY,30.322,29.419,25.508,38.184,-7.862,22.719,71.061,0.942,0.983,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-08-29T08:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-01,GPMS_DEMO,DEMO-PNL-016,DEMO-CMP-031,TP-031,THERMAL_RELAY,31.902,31.116,25.567,38.138,-6.236,29.228,89.843,0.908,0.979,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-08-29T09:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-01,GPMS_DEMO,DEMO-PNL-016,DEMO-CMP-031,TP-031,THERMAL_RELAY,33.016,32.25,25.959,38.033,-5.017,25.649,80.556,0.919,0.982,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-08-29T09:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-01,GPMS_DEMO,DEMO-PNL-016,DEMO-CMP-031,TP-031,THERMAL_RELAY,34.022,33.304,26.648,38.179,-4.157,25.859,82.035,0.935,0.958,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-08-29T10:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-01,GPMS_DEMO,DEMO-PNL-016,DEMO-CMP-031,TP-031,THERMAL_RELAY,34.591,33.351,26.693,38.332,-3.741,24.83,76.063,0.93,0.958,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-08-29T10:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-01,GPMS_DEMO,DEMO-PNL-016,DEMO-CMP-031,TP-031,THERMAL_RELAY,35.261,34.682,27.031,37.918,-2.656,27.821,87.482,0.939,0.961,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-08-29T11:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-01,GPMS_DEMO,DEMO-PNL-016,DEMO-CMP-031,TP-031,THERMAL_RELAY,35.089,34.336,27.079,37.903,-2.814,26.161,82.745,0.935,0.972,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-08-29T11:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-01,GPMS_DEMO,DEMO-PNL-016,DEMO-CMP-031,TP-031,THERMAL_RELAY,36.475,35.44,27.915,38.185,-1.71,30.544,94.963,0.925,0.968,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-08-29T12:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-01,GPMS_DEMO,DEMO-PNL-016,DEMO-CMP-031,TP-031,THERMAL_RELAY,36.726,35.784,27.89,38.183,-1.458,26.752,83.717,0.939,0.969,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-08-29T12:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-01,GPMS_DEMO,DEMO-PNL-016,DEMO-CMP-031,TP-031,THERMAL_RELAY,36.976,35.714,28.499,38.239,-1.263,27.614,84.437,0.935,0.978,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-08-29T13:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-01,GPMS_DEMO,DEMO-PNL-016,DEMO-CMP-031,TP-031,THERMAL_RELAY,37.36,36.327,28.477,38.125,-0.765,22.902,74.288,0.925,0.98,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-08-29T13:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-01,GPMS_DEMO,DEMO-PNL-016,DEMO-CMP-031,TP-031,THERMAL_RELAY,37.516,36.941,28.775,38.182,-0.666,27.661,86.401,0.939,0.965,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-08-29T14:00:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-01,GPMS_DEMO,DEMO-PNL-016,DEMO-CMP-031,TP-031,THERMAL_RELAY,37.369,36.144,28.106,38.133,-0.764,27.009,85.593,0.93,0.966,ONLINE,RUNNING,NONE,False,False,False,False,,
2026-08-29T14:30:00.000000Z,SYNTHETIC-DEMO-RESERVED,DEMO-SEC-01,GPMS_DEMO,DEMO-PNL-016,DEMO-CMP-031,TP-031,THERMAL_RELAY,37.648,36.872,28.097,38.081,-0.433,29.932,91.604,0.922,0.947,ONLINE,RUNNING,NONE,False,False,False,False,,
